Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f,Gender,Build Type
0.0,-0.312974,1.775037,2.776778,7.456768466971584,31.987924990052253,0.8670012056593688,-0.064588,-0.274472,0.010659,-0.959364,0.849103,0.015003,-0.528014,0.055908,0.99143,0.118076,-0.052058,1.185796,2.853228,-26.755979518444565,17.752566596192015,18.20197628780288,-0.201981,0.184384,0.187292,0.943466,0.861849,0.278923,-0.423579,-0.427892,0.848251,-0.312058,-0.25934,1.181215,3.046881,-25.546721443195104,46.424461005945226,-11.676025008784622,-0.241242,0.361722,-0.004479,0.900522,0.738275,-0.182591,-0.649316,-0.166459,0.883564,-0.437728,M,BuildTutorial
0.102,-0.31449,1.774597,2.774198,7.5274085445134755,32.52144887976762,0.9515817119891078,-0.065334,-0.278872,0.010425,-0.958047,0.844243,0.016465,-0.535708,0.056415,0.991246,0.119371,-0.051146,1.180467,2.851128,-25.993649657455475,17.84837739969701,18.717127284974037,-0.194638,0.18527,0.190952,0.944102,0.858425,0.288435,-0.42416,-0.432677,0.851307,-0.296761,-0.25877,1.178451,3.046821,-25.37692198554582,46.78839906662193,-12.025786970108925,-0.241061,0.36411,-0.00706,0.899591,0.734748,-0.188248,-0.651697,-0.162843,0.88368,-0.438853,M,BuildTutorial
0.134,-0.314738,1.77459,2.773374,7.452069914116791,32.69822407170894,0.9653140077803604,-0.064722,-0.280359,0.010226,-0.957656,0.842589,0.016704,-0.538298,0.055877,0.991413,0.118229,-0.050732,1.178589,2.849998,-25.669897792617732,18.018890428411783,18.80808545011251,-0.191506,0.186482,0.191667,0.944359,0.856976,0.29058,-0.425624,-0.43343,0.853178,-0.290216,-0.2588,1.1761,3.04658,-25.080278564466905,46.99816515923206,-12.389091913816369,-0.239953,0.365464,-0.010526,0.899304,0.732651,-0.19432,-0.652275,-0.156457,0.884624,-0.439275,M,BuildTutorial
0.168,-0.314803,1.77483,2.77257,7.270704519167478,32.921205819598605,0.9573619766167584,-0.063168,-0.282268,0.00997,-0.957202,0.84045,0.016575,-0.541635,0.054747,0.991821,0.115301,-0.050168,1.17655,2.847554,-25.466439784313877,18.23670658045395,18.969798423055057,-0.189179,0.188326,0.193156,0.944159,0.854448,0.293485,-0.428702,-0.435994,0.853805,-0.284477,-0.258974,1.172708,3.045927,-24.6829245964283,47.438072162798505,-13.352935263321552,-0.240042,0.367541,-0.018589,0.898303,0.729136,-0.209848,-0.651402,-0.143054,0.884068,-0.444926,M,BuildTutorial
0.201,-0.314562,1.775119,2.77178,7.1270542186884205,33.19442675927633,0.9645005793664296,-0.061963,-0.284578,0.009703,-0.956599,0.837843,0.016703,-0.545656,0.05383,0.992133,0.113024,-0.04974,1.175598,2.845913,-25.32860797061028,18.452982163052265,18.981681906286507,-0.187645,0.189978,0.193468,0.94407,0.852957,0.293997,-0.431312,-0.436591,0.854719,-0.280791,-0.259276,1.171624,3.045162,-24.65837834227711,47.6370765214623,-13.244955202610086,-0.239538,0.369367,-0.017415,0.897712,0.72653,-0.208223,-0.654826,-0.145686,0.884637,-0.442937,M,BuildTutorial
0.234,-0.314307,1.775246,2.771049,7.077304271903692,33.49068140243647,0.961756135988344,-0.061516,-0.287063,0.009761,-0.955885,0.834999,0.016657,-0.549999,0.053979,0.992241,0.112001,-0.049217,1.17506,2.844189,-25.17059207795626,18.841064542586796,18.82262299277609,-0.185939,0.192746,0.192624,0.944019,0.85149,0.292003,-0.435545,-0.435359,0.856646,-0.276804,-0.259537,1.170755,3.044594,-24.467097118705848,47.645007820730825,-12.97718598452099,-0.237209,0.370299,-0.015992,0.897973,0.725245,-0.204398,-0.65745,-0.146956,0.886952,-0.437858,M,BuildTutorial
0.268,-0.313888,1.775192,2.770437,7.130154154955225,33.809894602078565,0.9404465246164904,-0.061875,-0.289724,0.010244,-0.955053,0.83191,0.016287,-0.554672,0.05542,0.992133,0.112252,-0.048917,1.175168,2.842361,-25.20500706926094,19.23640298886467,18.67880888505379,-0.185806,0.195805,0.192118,0.943518,0.849502,0.289771,-0.440885,-0.435298,0.857133,-0.275388,-0.259645,1.170006,3.044055,-24.35018874575667,47.77127510658648,-12.960710123642388,-0.236277,0.371512,-0.016025,0.897717,0.723444,-0.204331,-0.659453,-0.146788,0.887833,-0.436126,M,BuildTutorial
0.301,-0.313464,1.774879,2.769887,7.296493786826091,34.10785730736821,0.9392969440496528,-0.06323,-0.292169,0.01084,-0.954213,0.82904,0.016261,-0.558953,0.057634,0.991769,0.114337,-0.048828,1.175638,2.840796,-25.285916272295378,19.49126695684627,18.51532938094545,-0.186335,0.197722,0.191276,0.943186,0.848639,0.287132,-0.44426,-0.434502,0.857386,-0.275857,-0.259356,1.170015,3.043268,-24.329255408623105,48.01207462551357,-12.98809982212486,-0.236239,0.373375,-0.015819,0.896957,0.720683,-0.204789,-0.662328,-0.148033,0.887882,-0.435605,M,BuildTutorial
0.335,-0.313279,1.774283,2.769694,7.567608263906011,34.30107699240256,0.9493887008560776,-0.065493,-0.293708,0.01156,-0.953579,0.827204,0.016425,-0.561661,0.060518,0.991154,0.118115,-0.048929,1.176582,2.839571,-25.388819480641335,19.692841121187517,18.441535750415607,-0.186984,0.199366,0.191113,0.942744,0.847459,0.285784,-0.447372,-0.434897,0.857026,-0.276354,-0.258956,1.171016,3.042335,-24.562356335213188,48.35266037422327,-12.813648482351097,-0.237495,0.376021,-0.0129,0.895566,0.716884,-0.201712,-0.667375,-0.1555,0.88686,-0.435086,M,BuildTutorial
0.368,-0.313194,1.773532,2.769808,7.8434049459825905,34.286073164435976,0.907743924260464,-0.067682,-0.293541,0.012607,-0.953464,0.82735,0.015694,-0.561468,0.063775,0.990521,0.121663,-0.048988,1.177883,2.83845,-25.639066406453125,19.86188413511054,18.344080975473364,-0.188957,0.20085,0.190874,0.942084,0.846453,0.283735,-0.450569,-0.435543,0.855725,-0.279352,-0.258276,1.172099,3.041645,-24.92074147031741,48.7827289746481,-12.941771584729192,-0.240699,0.378525,-0.011686,0.89367,0.713164,-0.203107,-0.670928,-0.161335,0.883855,-0.439057,M,BuildTutorial
