Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f,Gender,Build Type
0.0,0.063819,1.847828,2.602117,-24.967858251671416,30.664305228333575,-1.470587517470919,0.211768,-0.255466,-0.045069,-0.942263,0.865412,-0.023266,-0.50052,-0.193133,0.906246,-0.376056,0.211792,0.862425,2.732391,55.93340526913969,2.6919396552175545,-4.842480092702763,0.467534,0.040534,-0.048308,0.881723,0.992047,-0.047287,-0.116651,0.123091,0.558157,0.820554,0.070893,0.869653,2.783728,38.21336661299557,32.370470983301786,12.69488601171444,0.341547,0.227019,0.009645,0.911984,0.896738,0.172668,-0.407488,0.137483,0.766506,0.62735,M,BuildTutorial
0.111,0.057638,1.848155,2.603287,-25.25820882295044,23.86063778296411,-1.775491631556508,0.217016,-0.198382,-0.0304,-0.955314,0.919441,-0.028021,-0.392228,-0.144187,0.903959,-0.402576,0.183335,0.856086,2.738101,56.55639200232432,-7.3180955579941696,-6.133841000197571,0.475117,-0.030827,-0.01683,0.879221,0.997533,-0.058887,0.038215,0.000302,0.547961,0.836504,0.046433,0.867097,2.7742,38.70054973915383,27.21498493986053,12.13689795220854,0.343704,0.18669,0.019427,0.920129,0.929539,0.164083,-0.330203,0.092582,0.76298,0.639758,M,BuildTutorial
0.136,0.056166,1.850805,2.603724,-26.440796038632165,22.623186517745292,-1.9145971662931056,0.227414,-0.187173,-0.028903,-0.955204,0.928262,-0.029914,-0.370723,-0.140349,0.894895,-0.423633,0.175484,0.854412,2.736954,57.252269951371325,-10.023053599379583,-6.15882019550759,0.480691,-0.050929,-0.005182,0.875395,0.994759,-0.058035,0.084185,-0.03989,0.537819,0.842116,0.039872,0.867453,2.772712,39.04628597655843,25.551767305302818,11.947302829952667,0.345835,0.173374,0.022159,0.921872,0.938901,0.160773,-0.30433,0.079062,0.759814,0.645315,M,BuildTutorial
0.169,0.054685,1.851208,2.604511,-26.474078494847703,21.364639986326893,-1.5144770691829172,0.227377,-0.177449,-0.029799,-0.957039,0.935248,-0.023658,-0.353202,-0.137734,0.894823,-0.424642,0.168407,0.853494,2.735969,57.60334006146937,-12.562744758989169,-5.8474676627348225,0.483154,-0.071325,0.008215,0.872587,0.989691,-0.054585,0.132413,-0.083259,0.53299,0.842016,0.034661,0.868849,2.771393,38.9935288385197,24.32063169042862,11.937781127718427,0.345145,0.163565,0.025903,0.923824,0.945151,0.160767,-0.284329,0.065047,0.760408,0.64618,M,BuildTutorial
0.203,0.053182,1.850142,2.605731,-25.596607912506435,19.9813050734715,-1.0126129824810617,0.219647,-0.167243,-0.029943,-0.960671,0.942267,-0.015938,-0.334484,-0.130999,0.901718,-0.412001,0.162212,0.853073,2.736118,57.7365289803526,-14.510326852730609,-5.401010261208959,0.483611,-0.087907,0.019974,0.870629,0.983747,-0.050247,0.172388,-0.119805,0.531443,0.838579,0.030103,0.87123,2.771243,38.507717683256836,23.281379825564965,12.21742923026638,0.341409,0.155037,0.032239,0.92648,0.949849,0.165599,-0.265264,0.046125,0.764801,0.642613,M,BuildTutorial
0.236,0.051506,1.849794,2.607046,-25.08921540859687,18.513604686154416,-0.6644314081073514,0.215278,-0.155774,-0.029352,-0.963602,0.949746,-0.010501,-0.312845,-0.123638,0.905587,-0.405741,0.15649,0.852757,2.736804,57.58416904876872,-16.34643420184451,-5.130337171635795,0.481839,-0.103129,0.029579,0.869667,0.976979,-0.047937,0.207881,-0.150831,0.533912,0.831978,0.026306,0.873479,2.771223,37.799942121395326,22.236816266134717,12.40653970564723,0.33569,0.147028,0.038214,0.929642,0.953845,0.169762,-0.24771,0.027661,0.771704,0.635381,M,BuildTutorial
0.27,0.049704,1.849917,2.608603,-25.145575444058316,16.869151096231622,-0.2965074930999785,0.215695,-0.142605,-0.029431,-0.965543,0.957595,-0.004684,-0.288078,-0.118353,0.905219,-0.408132,0.151173,0.852025,2.737207,57.752044871283886,-18.229750569373135,-5.271599133406563,0.482693,-0.116644,0.036659,0.867213,0.970101,-0.049024,0.237701,-0.176189,0.531327,0.828643,0.022311,0.875125,2.771392,37.36692566509886,21.209966987576028,12.346621925654766,0.33179,0.139468,0.041517,0.932063,0.95765,0.16994,-0.232435,0.015155,0.776384,0.630078,M,BuildTutorial
0.303,0.048098,1.849201,2.609839,-25.01636773588155,15.106469119375616,0.2102071885566565,0.214464,-0.128721,-0.030244,-0.96774,0.965033,0.003324,-0.262109,-0.113748,0.906181,-0.407306,0.146302,0.850918,2.737702,57.895307401171074,-20.082267067407265,-5.434501269287287,0.483294,-0.129806,0.043446,0.864691,0.962526,-0.050335,0.266479,-0.200603,0.52908,0.82452,0.019332,0.875556,2.770969,37.08218541628021,20.096410892479465,12.043184693405143,0.328733,0.131662,0.042758,0.934223,0.961674,0.166453,-0.217892,0.006673,0.780214,0.625478,M,BuildTutorial
0.337,0.04657,1.847507,2.611057,-24.23286116588439,13.321044046228517,0.5957662907660948,0.20789,-0.114485,-0.029394,-0.970985,0.972058,0.009481,-0.234548,-0.104683,0.911835,-0.396986,0.141764,0.849539,2.738239,58.05966807126632,-21.67442902322212,-5.7352082345793995,0.484238,-0.140348,0.048162,0.862262,0.955966,-0.052866,0.288678,-0.218981,0.526388,0.821561,0.015636,0.876118,2.771198,36.79356676370309,19.027778295561983,11.554714521912832,0.325462,0.124711,0.042306,0.93634,0.965315,0.160402,-0.206006,0.001953,0.784569,0.620039,M,BuildTutorial
0.369,0.045674,1.845488,2.612037,-23.197109617892416,11.787247859764294,0.7701739783306814,0.19931,-0.101927,-0.027193,-0.974242,0.977743,0.012356,-0.209443,-0.093616,0.919072,-0.382809,0.137954,0.847987,2.739257,58.06878732015676,-22.790657308680206,-5.666144960727607,0.483724,-0.149021,0.053411,0.860785,0.94988,-0.052219,0.308222,-0.236121,0.526317,0.816846,0.012952,0.875793,2.770618,36.555470733060694,18.02044801467449,11.179013449262133,0.322765,0.117832,0.042462,0.938155,0.968625,0.155735,-0.19368,-0.003607,0.78804,0.615614,M,BuildTutorial
