Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f,Gender,Build Type
0.0,0.671032,1.612214,3.26816,-7.8996002887741374,131.979986151614,-2.8066975287056746,-0.050338,0.910345,0.052962,0.407349,-0.663066,-0.048502,-0.746988,-0.134799,0.989322,0.055417,0.852952,0.825204,3.266285,23.60827065060135,71.50569267491078,1.006271265383951,0.171031,0.570454,-0.112546,0.795402,0.323832,0.016092,-0.945978,0.37417,0.916163,0.143672,0.87218,0.842143,3.421636,16.763652327801985,95.82492539021275,-1.1888355654633247,0.090082,0.735169,-0.115052,0.661948,-0.107421,-0.019865,-0.994015,0.284767,0.957297,-0.049906,M,BuildA
0.05,0.670934,1.616835,3.27106,-10.093785835824276,131.4880197740719,-3.1611236415685844,-0.061176,0.906842,0.068887,0.411278,-0.654216,-0.054291,-0.754357,-0.167618,0.983024,0.074618,0.852166,0.823468,3.272072,24.0149277385924,69.70032402077815,1.004279316656851,0.175619,0.557412,-0.111841,0.803705,0.353566,0.016011,-0.935273,0.375558,0.913299,0.157609,0.872083,0.841687,3.428505,16.83377158550066,93.93825779777563,-0.9778131527890824,0.093711,0.723939,-0.112754,0.674105,-0.073603,-0.016334,-0.997154,0.287697,0.95701,-0.036912,M,BuildA
0.084,0.669933,1.621827,3.272802,-12.75367301309016,131.3816719535567,-3.58198460007393,-0.074006,0.903828,0.088384,0.412077,-0.649432,-0.060935,-0.757974,-0.20662,0.973423,0.098776,0.851533,0.822154,3.274925,24.34955039925816,68.83568997053732,0.7493367550378421,0.177584,0.551362,-0.113927,0.807146,0.366041,0.011914,-0.930523,0.379738,0.910969,0.161042,0.871393,0.840673,3.432004,17.14454462891537,93.02140607057233,-0.8552037399243035,0.097227,0.718144,-0.113217,0.679705,-0.057097,-0.014262,-0.998267,0.293555,0.955457,-0.030441,M,BuildA
0.117,0.668131,1.627644,3.274816,-15.958607538172396,131.43489007065617,-3.977195408776271,-0.088376,0.900179,0.112326,0.411401,-0.645878,-0.066687,-0.760523,-0.251531,0.959145,0.12951,0.850763,0.820467,3.277422,24.800432372561534,68.06982395605014,0.4437367349432759,0.180069,0.545948,-0.117054,0.809824,0.376479,0.00703,-0.926399,0.386203,0.907747,0.163838,0.870466,0.839114,3.435116,17.701623264702743,92.1916742035096,-0.8861265334272834,0.101188,0.712725,-0.116153,0.684319,-0.042937,-0.014732,-0.998969,0.303209,0.952539,-0.02708,M,BuildA
0.15,0.665905,1.632887,3.277224,-18.907632278609157,131.3600393048218,-4.1629756652606345,-0.100248,0.895833,0.134823,0.411407,-0.641389,-0.068678,-0.764136,-0.290546,0.943546,0.159072,0.850149,0.818719,3.279463,25.195282697466254,67.5283215318072,0.0781560082396467,0.181686,0.542272,-0.120663,0.811401,0.382764,0.001235,-0.923846,0.392859,0.904861,0.163977,0.869566,0.837532,3.437604,18.272045811409107,91.56843697129683,-0.9718711017072276,0.104721,0.70854,-0.119635,0.687526,-0.032682,-0.016106,-0.999336,0.312902,0.949442,-0.025535,M,BuildA
0.184,0.663565,1.637975,3.279706,-21.95277977262771,131.20050759478605,-4.253047280187074,-0.111776,0.890491,0.158231,0.411698,-0.636022,-0.068785,-0.7686,-0.329358,0.924938,0.18977,0.849892,0.817219,3.280897,25.552247384858106,67.13388877048813,-0.203237506867272,0.183308,0.539548,-0.123713,0.812393,0.387167,-0.0032,-0.922004,0.398814,0.902187,0.164338,0.868933,0.835853,3.439449,18.74459266649599,91.13698383615616,-1.1461312293774617,0.106951,0.705661,-0.123191,0.689514,-0.026265,-0.018941,-0.999476,0.320825,0.946771,-0.026374,M,BuildA
0.216,0.66095,1.642462,3.283299,-24.890199138008494,131.03397276010676,-4.293223457298609,-0.122535,0.884731,0.180831,0.411748,-0.630897,-0.067907,-0.772889,-0.365734,0.904571,0.219066,0.84964,0.815528,3.282605,25.887567287240184,66.79807935726261,-0.3684141817149585,0.185278,0.537078,-0.125917,0.813243,0.391385,-0.005786,-0.920209,0.40382,0.899634,0.166097,0.868778,0.834611,3.440802,19.05050298597124,90.87809485974154,-1.3002536715155897,0.108133,0.703953,-0.125751,0.690611,-0.022727,-0.021449,-0.999512,0.325931,0.944988,-0.02769,M,BuildA
0.25,0.658404,1.646152,3.286147,-27.497616294470987,130.77557196850557,-4.435094956595897,-0.133078,0.878606,0.200258,0.412599,-0.624105,-0.068593,-0.778324,-0.399098,0.884375,0.24208,0.849749,0.814613,3.283969,26.004850597321656,66.50911567299659,-0.5702523885126171,0.185487,0.53523,-0.12743,0.814178,0.394582,-0.008945,-0.918817,0.406058,0.898712,0.16563,0.869177,0.834094,3.441524,19.118671487716796,90.78069737961287,-1.4354144685969563,0.107823,0.703428,-0.126891,0.690986,-0.021824,-0.023668,-0.999482,0.327051,0.944546,-0.029508,M,BuildA
0.283,0.655625,1.649111,3.289326,-30.04067018433315,130.5045669361399,-4.641175308529319,-0.143918,0.872019,0.218796,0.413519,-0.616579,-0.070046,-0.784171,-0.431952,0.862831,0.262563,0.849888,0.813714,3.285533,26.043778174756554,66.27283392963285,-0.9057373986074826,0.184464,0.534052,-0.129614,0.814839,0.395978,-0.014202,-0.91815,0.408256,0.898347,0.162176,0.869662,0.834181,3.441666,19.01816659998393,90.8266422722959,-1.5521036106722368,0.106447,0.70391,-0.127023,0.690685,-0.023247,-0.025608,-0.999402,0.325324,0.945068,-0.031783,M,BuildA
0.316,0.653147,1.651726,3.292605,-32.05022728737131,129.99421357543014,-4.741970091746065,-0.152616,0.865496,0.233168,0.416242,-0.606903,-0.070068,-0.791682,-0.458285,0.844682,0.276562,0.849936,0.812907,3.28669,26.125487719211524,66.11277767399393,-1.295110391371037,0.183416,0.533456,-0.132504,0.815,0.395734,-0.020292,-0.918141,0.411671,0.897602,0.157599,0.870325,0.834733,3.441379,18.895678712684905,90.94064762613176,-1.7495732847934593,0.104365,0.704893,-0.127568,0.689899,-0.026295,-0.028886,-0.999237,0.323149,0.945669,-0.035841,M,BuildA
