Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f,Gender,Build Type
0.0,0.197772,1.554063,2.085689,35.0954304701772,-11.29717909154784,-7.094952867169257,-0.305268,0.075102,0.029091,-0.948855,0.987027,-0.101059,0.124761,0.009354,0.811931,0.583679,0.132942,1.344711,2.293121,-48.8300230422159,-6.770888644421546,120.08385855875446,-0.252637,0.33064,0.775349,0.475065,-0.420976,0.569618,-0.705914,-0.903745,-0.329982,0.272684,0.405869,1.073202,2.262805,-12.78034386224228,9.600843220026306,-9.907054042724187,-0.117675,0.073278,-0.076231,0.987407,0.977638,-0.167788,-0.126769,0.133296,0.960683,-0.243559,F,BuildA
0.051,0.198889,1.553886,2.084272,35.120938556560354,-10.85530218035835,-7.018072227187968,-0.305316,0.071628,0.029607,-0.949092,0.987986,-0.099939,0.117884,0.012462,0.811812,0.583786,0.131929,1.34231,2.294473,-48.876104912217784,-7.130033169745439,121.0539269433551,-0.252441,0.33162,0.7784,0.469463,-0.431757,0.563431,-0.704366,-0.898288,-0.339267,0.279242,0.406587,1.073653,2.263227,-12.799534952423238,9.550888612357143,-9.81620829743886,-0.117749,0.072925,-0.075484,0.987481,0.977968,-0.166252,-0.126248,0.131905,0.960875,-0.243558,F,BuildA
0.083,0.199426,1.554036,2.08363,35.078244020399346,-10.662737908027555,-6.974880811177172,-0.304887,0.07018,0.029802,-0.949332,0.988373,-0.099378,0.115077,0.013789,0.812311,0.583061,0.131907,1.341552,2.29448,-48.56342727119229,-7.082337315580497,120.39466618190372,-0.252849,0.328172,0.776843,0.474221,-0.422364,0.570835,-0.7041,-0.902746,-0.334836,0.270064,0.407329,1.074073,2.263327,-12.8979929375099,9.603168048145651,-9.674866053372046,-0.11854,0.073441,-0.074133,0.987451,0.978221,-0.163818,-0.127463,0.128995,0.960905,-0.244994,F,BuildA
0.117,0.199907,1.55407,2.082949,35.092218468606184,-10.455060894386191,-6.90346693263244,-0.304905,0.068639,0.02975,-0.94944,0.988807,-0.098349,0.112194,0.014636,0.812295,0.583063,0.132568,1.340183,2.296194,-48.11828538735671,-6.58045944452693,120.0899034601848,-0.248634,0.32647,0.77816,0.475463,-0.424232,0.577631,-0.697403,-0.902316,-0.334704,0.271659,0.408302,1.0746,2.263327,-12.93600475784959,9.693282738181464,-9.659100514142022,-0.118915,0.074203,-0.073873,0.987368,0.978073,-0.163528,-0.128963,0.128232,0.960804,-0.245789,F,BuildA
0.15,0.200144,1.55426,2.0825,35.04810883883148,-10.351462886074492,-6.874908377087502,-0.304497,0.067889,0.029829,-0.949623,0.989003,-0.097997,0.110771,0.01531,0.812784,0.582365,0.132789,1.339135,2.296708,-47.71227546871588,-7.046879071134798,119.7330063925754,-0.251263,0.320907,0.776995,0.479755,-0.413404,0.584271,-0.698373,-0.906799,-0.333708,0.257596,0.409384,1.075089,2.263087,-12.986411054450778,9.81343291598953,-9.628706349854124,-0.119406,0.075229,-0.073445,0.987263,0.977893,-0.162984,-0.131001,0.127053,0.960696,-0.24682,F,BuildA
0.183,0.200309,1.554407,2.081952,35.00647191849921,-10.332671044522442,-6.896674534456955,-0.304161,0.067706,0.030097,-0.949735,0.98902,-0.098356,0.110297,0.015982,0.81316,0.581821,0.133292,1.33799,2.298343,-47.402027783382955,-6.547751473930274,119.15840229335431,-0.248294,0.319582,0.776685,0.482678,-0.410743,0.591077,-0.694203,-0.908479,-0.329778,0.256736,0.410369,1.075442,2.262862,-13.038997011764955,9.8967690211944,-9.568853832377055,-0.119872,0.075967,-0.072799,0.987198,0.977859,-0.161946,-0.132536,0.125521,0.960662,-0.247735,F,BuildA
0.216,0.200554,1.554588,2.081314,34.99251214821028,-10.32435596313894,-6.809723366363522,-0.303992,0.067878,0.029411,-0.949798,0.989055,-0.097138,0.111059,0.014601,0.813448,0.581455,0.132714,1.336914,2.299422,-47.307214277149995,-6.602661122756927,118.70195077795567,-0.249567,0.317697,0.774944,0.486052,-0.402941,0.594753,-0.695635,-0.911899,-0.325644,0.249791,0.411352,1.075699,2.262617,-13.01829247292036,9.965027424798478,-9.547516924765644,-0.119723,0.076594,-0.072561,0.987185,0.977737,-0.161603,-0.13385,0.124923,0.960803,-0.247493,F,BuildA
0.25,0.200619,1.554951,2.080795,34.85014075509481,-10.340154326964498,-6.778155532065342,-0.302801,0.068196,0.029236,-0.950161,0.988989,-0.096858,0.111888,0.014259,0.814914,0.579407,0.132592,1.336396,2.300646,-47.42613776191657,-6.516139070964379,118.74547193233266,-0.249324,0.318987,0.774931,0.485352,-0.404542,0.593168,-0.696059,-0.911291,-0.325362,0.252366,0.412109,1.075602,2.262384,-12.970343112869685,9.959630416914234,-9.518783903444518,-0.119288,0.076616,-0.072359,0.987251,0.977788,-0.161151,-0.134016,0.124594,0.961069,-0.246622,F,BuildA
0.282,0.200758,1.555396,2.08044,34.64736260715248,-10.310485110805107,-6.719095163881488,-0.301082,0.068252,0.029007,-0.95071,0.989001,-0.096253,0.112309,0.014055,0.817016,0.576444,0.132929,1.33579,2.301596,-47.30850501516178,-6.417859065585222,118.37095513823893,-0.249241,0.317771,0.773936,0.487775,-0.39991,0.596609,-0.695794,-0.913415,-0.322195,0.248723,0.412806,1.075316,2.262068,-12.930032418863195,9.930562725813909,-9.4155274662841,-0.118854,0.076505,-0.071533,0.987372,0.97806,-0.159446,-0.134073,0.123074,0.961514,-0.245651,F,BuildA
0.316,0.201047,1.555803,2.080059,34.47912503620056,-10.246160587284898,-6.612423784712669,-0.299611,0.068118,0.028441,-0.951202,0.989102,-0.094924,0.112545,0.013288,0.818848,0.573856,0.133169,1.334915,2.302955,-47.03324720382849,-6.263748411322655,117.91586406174532,-0.248374,0.315528,0.773213,0.49081,-0.394832,0.602263,-0.693821,-0.915739,-0.319096,0.244132,0.413392,1.074887,2.261872,-12.894357607377271,9.987706885011216,-9.353388067420354,-0.118541,0.07709,-0.070968,0.987405,0.978042,-0.158425,-0.135412,0.121871,0.961823,-0.245038,F,BuildA
