Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f,Gender,Build Type
0.0,0.079676,1.590292,2.568046,7.517219492074313,-1.5450340565753125,-1.331562535197368,-0.065699,0.012691,0.01071,-0.997701,0.999449,-0.023038,0.023916,0.019703,0.991138,0.131368,-0.037061,0.700809,2.567669,16.30851543160423,61.86071808832541,-20.218491223525497,0.030472,0.522256,-0.220815,0.823141,0.356979,-0.331695,-0.873238,0.395352,0.900624,-0.180478,0.250019,0.70379,2.554176,19.007957596977775,-41.99456524563038,30.912063437351872,0.054395,-0.381706,0.302413,0.871716,0.525694,0.48571,0.698378,-0.568762,0.811175,-0.136031,F,BuildTutorial
0.123,0.080341,1.589468,2.570188,7.553435747178497,-1.5218876846144591,-1.138046702797895,-0.065991,0.012597,0.009034,-0.9977,0.999519,-0.019688,0.023944,0.016363,0.991127,0.131906,-0.04319,0.697758,2.565842,17.90454096676689,61.254736711403744,-20.19974561591833,0.043577,0.51893,-0.227111,0.822942,0.358264,-0.328571,-0.873893,0.419025,0.893044,-0.163986,0.25253,0.700573,2.55493,20.78329360496768,-42.78165819103797,30.413438670477312,0.06797,-0.390238,0.303712,0.866518,0.510947,0.473295,0.717583,-0.579393,0.806278,-0.119245,F,BuildTutorial
0.144,0.080711,1.589437,2.570708,7.530711387748586,-1.4174548194482577,-1.109940889710071,-0.065782,0.011706,0.008852,-0.997726,0.999569,-0.019203,0.022195,0.016123,0.991189,0.131472,-0.045519,0.6974,2.566618,18.279957997338812,60.84811412130122,-20.02859265161924,0.047946,0.516168,-0.227259,0.824394,0.363848,-0.325204,-0.872844,0.424198,0.892109,-0.155554,0.252496,0.700343,2.555517,20.955528612378,-42.901843823739206,30.230775902399422,0.069629,-0.391301,0.302858,0.866206,0.510321,0.470183,0.72007,-0.579167,0.806857,-0.116391,F,BuildTutorial
0.178,0.081176,1.589485,2.571168,7.529156863114921,-1.2678034970598968,-1.056183384864425,-0.065752,0.010434,0.00847,-0.997746,0.999639,-0.018273,0.019707,0.015529,0.99121,0.131385,-0.047066,0.696701,2.566739,18.638137761781586,60.53154210144493,-19.95518636298006,0.051571,0.51407,-0.228053,0.825266,0.367448,-0.323386,-0.872011,0.42943,0.890665,-0.149351,0.252086,0.700445,2.556362,20.959621388383862,-43.06668884812318,30.082585815190328,0.069733,-0.392463,0.301849,0.866024,0.509721,0.468082,0.721862,-0.577551,0.808049,-0.116149,F,BuildTutorial
0.211,0.081757,1.5896,2.57171,7.501218254303208,-1.0731817543021982,-0.9876103474049698,-0.065489,0.008781,0.007987,-0.997783,0.999718,-0.017088,0.016478,0.014788,0.991295,0.130827,-0.04806,0.696207,2.56676,18.810016225799547,60.265735380899294,-20.06338550768977,0.052898,0.512306,-0.229408,0.825904,0.36983,-0.324738,-0.870501,0.433138,0.889148,-0.147676,0.251413,0.700756,2.557184,20.76150114106457,-43.29986349009325,30.10510308846406,0.067485,-0.393939,0.30163,0.865608,0.507664,0.469017,0.722704,-0.575356,0.808931,-0.120817,F,BuildTutorial
0.246,0.082345,1.589818,2.572352,7.429629752765226,-0.8490244335274206,-1.006782256088275,-0.064851,0.006824,0.008287,-0.997837,0.99977,-0.017423,0.012543,0.015653,0.991451,0.129534,-0.048373,0.696228,2.566772,18.716798115293457,59.96190900102732,-20.171427387028785,0.052329,0.510108,-0.229672,0.827226,0.374082,-0.326594,-0.867986,0.433368,0.889025,-0.147739,0.250738,0.700919,2.55786,20.574024246534385,-43.59597017319113,30.231259392384484,0.064798,-0.395963,0.302249,0.864673,0.503717,0.471378,0.723928,-0.574009,0.808894,-0.1273,F,BuildTutorial
0.278,0.083001,1.589997,2.572942,7.3481744621747405,-0.6455633806269253,-1.1457847457106125,-0.064133,0.004981,0.009617,-0.997883,0.999765,-0.019832,0.008707,0.018554,0.991589,0.12809,-0.04795,0.696345,2.566504,18.53717286105899,59.676381975293346,-20.00919303282116,0.052277,0.507861,-0.227648,0.829169,0.380507,-0.324418,-0.866006,0.430615,0.890887,-0.144535,0.250012,0.701156,2.558521,20.56078339442057,-43.93893623074575,30.187927822336153,0.06394,-0.398505,0.302079,0.863628,0.499884,0.470806,0.726951,-0.572728,0.809321,-0.130319,F,BuildTutorial
0.311,0.083773,1.590014,2.573376,7.30395771332824,-0.4523317347252334,-1.2289347901572434,-0.063734,0.003256,0.010451,-0.997907,0.99976,-0.021273,0.005166,0.020443,0.991658,0.127269,-0.047388,0.696401,2.566416,18.445543670571872,59.46182053748818,-19.758847532475897,0.053123,0.506136,-0.225369,0.83079,0.386069,-0.320694,-0.864931,0.428245,0.892773,-0.139867,0.249301,0.701316,2.559345,20.6088807696945,-44.27308497704703,29.993513007732066,0.064116,-0.400986,0.300933,0.862867,0.497299,0.467912,0.730584,-0.57075,0.810657,-0.130694,F,BuildTutorial
0.344,0.084741,1.589928,2.573639,7.244546478698421,-0.2551645239745235,-1.340645701574791,-0.0632,0.001483,0.011535,-0.997933,0.99973,-0.023209,0.001502,0.022834,0.991746,0.126172,-0.046842,0.696238,2.566566,18.46160562956409,59.337120075970546,-19.640131642725432,0.054012,0.505186,-0.224514,0.831543,0.388762,-0.318813,-0.86442,0.427958,0.893353,-0.137015,0.248792,0.70144,2.560014,20.538521431961332,-44.52879558878992,29.949849279162084,0.063047,-0.402782,0.300552,0.862242,0.494871,0.467509,0.732488,-0.569085,0.811387,-0.133391,F,BuildTutorial
0.378,0.085691,1.589757,2.573922,7.235849254959032,-0.0293602826081219,-1.4358855599781777,-0.063101,-0.000535,0.012489,-0.997929,0.999688,-0.024859,-0.002645,0.024994,0.991725,0.125927,-0.045785,0.695951,2.566605,18.392946424757653,59.342635365523094,-19.627140391888688,0.053544,0.505179,-0.224148,0.831676,0.389104,-0.318739,-0.864294,0.426936,0.893781,-0.137407,0.248393,0.701758,2.560986,20.369245226893465,-44.61649875906081,30.016616720126205,0.061257,-0.403226,0.300632,0.862135,0.494059,0.468969,0.732102,-0.567771,0.811736,-0.13682,F,BuildTutorial
0.411,0.086736,1.5895,2.574071,7.317715601845982,0.2051388299229705,-1.444865060071861,-0.063788,-0.002591,0.012697,-0.997879,0.999664,-0.02501,-0.00679,0.025671,0.99154,0.127239,-0.045432,0.696153,2.567461,18.2823802667023,59.50532343223889,-19.680521792259853,0.052162,0.506318,-0.224168,0.831066,0.386782,-0.319776,-0.864953,0.425418,0.894055,-0.140301,0.248257,0.701872,2.561761,20.175453953969747,-44.45482568568362,30.10232656496972,0.059863,-0.401764,0.300654,0.862908,0.496387,0.470771,0.729366,-0.566974,0.812048,-0.138271,F,BuildTutorial
