Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f,Gender,Build Type
0.0,0.058806,1.655655,2.649662,-37.75638438079387,-9.23732019647042,-1.5309929277558014,0.32146,0.080494,0.038652,-0.942704,0.984053,-0.021123,0.176614,0.124626,0.790339,-0.599861,0.113847,1.147016,2.816368,-3.9171563900270305,-19.848352078420973,-21.41453275844298,-0.001078,-0.1755,-0.188692,0.966227,0.86719,-0.36426,0.339552,0.365017,0.928788,0.064147,-0.048848,1.20957,2.777293,-22.076753534904615,17.4167953979526,16.79033608500059,-0.165535,0.174644,0.170325,0.955556,0.880978,0.26769,-0.390154,-0.383329,0.887176,-0.256863,F,BuildB
0.043,0.058592,1.657565,2.645874,-40.168801246227936,-9.37793783746624,-1.1958785345014382,0.341435,0.080343,0.037839,-0.935701,0.984227,-0.015949,0.176193,0.125676,0.763981,-0.632882,0.114091,1.145761,2.816257,-3.8806514316868577,-19.659865050414172,-22.5744322909993,0.00068,-0.173856,-0.198412,0.964576,0.860814,-0.383003,0.335124,0.382531,0.921264,0.070301,-0.04539,1.208227,2.777299,-22.055355795238,18.58308977383895,17.33630021205843,-0.162733,0.185117,0.176519,0.952938,0.869146,0.276174,-0.41026,-0.396672,0.884718,-0.244796,F,BuildB
0.067,0.058547,1.658369,2.643779,-41.22634122361442,-9.496054350245776,-0.9959670344159638,0.350162,0.080521,0.037247,-0.932478,0.984258,-0.013073,0.176254,0.125855,0.751998,-0.647039,0.113001,1.144588,2.81615,-3.7405341270093913,-20.12389779474668,-22.619711301168223,0.002735,-0.177531,-0.198587,0.963867,0.858092,-0.383794,0.341146,0.381851,0.921112,0.075783,-0.044168,1.205995,2.778505,-21.34053672310664,18.9673506668918,18.26921026950195,-0.154605,0.188857,0.183998,0.952143,0.860956,0.291988,-0.416531,-0.408781,0.884484,-0.224913,F,BuildB
0.101,0.05846,1.658691,2.642207,-42.00612230633529,-9.54014237389982,-0.8253560806146266,0.356608,0.080203,0.036505,-0.930089,0.98447,-0.010704,0.175228,0.125108,0.742997,-0.657498,0.111585,1.143824,2.816041,-3.689328823208721,-20.706936427914886,-22.365404329579537,0.003772,-0.182358,-0.196357,0.963419,0.856379,-0.379724,0.349893,0.376972,0.922859,0.078883,-0.042349,1.203496,2.778813,-20.792032233220787,19.27361426984393,19.082279423456058,-0.148151,0.191865,0.190524,0.951283,0.853777,0.305635,-0.421489,-0.419335,0.883504,-0.208756,F,BuildB
0.134,0.058687,1.659098,2.64069,-42.71817623642613,-9.483933522564854,-0.7337285678692995,0.362465,0.079313,0.036051,-0.927917,0.98482,-0.009408,0.173325,0.1244,0.73464,-0.666955,0.110673,1.143352,2.816483,-3.738862136380391,-20.92983909000808,-22.498040201899467,0.00395,-0.184307,-0.197538,0.962805,0.854019,-0.381838,0.353342,0.378926,0.921926,0.080421,-0.040164,1.200975,2.779157,-20.227495812643625,19.89539220597747,19.954610594630307,-0.140882,0.19746,0.197878,0.94974,0.843708,0.320227,-0.430827,-0.431501,0.881994,-0.189456,F,BuildB
0.168,0.059222,1.659478,2.639542,-43.2354208295558,-9.26759692938891,-0.7492657027863786,0.366709,0.077504,0.035821,-0.92641,0.98542,-0.009527,0.169873,0.123213,0.728483,-0.673893,0.110298,1.142298,2.81705,-3.756469633650462,-21.164877651434708,-22.783482717482748,0.004671,-0.186299,-0.199953,0.96192,0.850623,-0.386418,0.356541,0.382937,0.919994,0.083488,-0.038632,1.19907,2.780331,-19.679762048729746,20.70226920857286,19.687752870503296,-0.135372,0.203172,0.195962,0.949734,0.84064,0.317216,-0.438974,-0.427231,0.886547,-0.177506,F,BuildB
0.201,0.059759,1.659497,2.639107,-43.529452090395026,-8.959667291213046,-0.8654499782743387,0.369105,0.07533,0.035954,-0.925632,0.986066,-0.010951,0.165997,0.122169,0.724938,-0.677893,0.109862,1.140339,2.817594,-3.4269231435953764,-21.377544150757434,-22.127152910161033,0.00674,-0.187584,-0.193927,0.962891,0.854409,-0.375991,0.358631,0.370933,0.924694,0.085736,-0.037064,1.197758,2.781433,-19.52105988680943,21.26389465560706,18.693215195398565,-0.134878,0.206475,0.188171,0.950667,0.84392,0.302077,-0.443338,-0.413473,0.8928,-0.178742,F,BuildB
0.235,0.060437,1.659732,2.638953,-43.65091728465103,-8.588888371658863,-1.0045940908800617,0.370113,0.072762,0.035954,-0.925435,0.986826,-0.012686,0.161287,0.120406,0.723447,-0.679799,0.109486,1.138048,2.818001,-3.125596811150816,-21.77587037084713,-21.911161543966735,0.009591,-0.190467,-0.191615,0.962764,0.854012,-0.372614,0.363074,0.365307,0.926383,0.09146,-0.035993,1.196035,2.782836,-19.181140346457816,21.6657670923089,18.263812159326672,-0.132152,0.20894,0.184617,0.951208,0.844521,0.295995,-0.446286,-0.406443,0.896905,-0.17426,F,BuildB
0.268,0.061117,1.659703,2.639266,-43.49868247127863,-8.306095726834194,-1.119855033180303,0.368899,0.070874,0.035887,-0.926069,0.987378,-0.014177,0.157745,0.118757,0.725252,-0.678164,0.10907,1.135263,2.818221,-2.6170769140390946,-22.315801628681108,-21.49879409575264,0.014072,-0.194247,-0.187282,0.962806,0.854387,-0.366099,0.368774,0.355166,0.929455,0.099855,-0.035112,1.193987,2.784451,-18.488358519295197,21.96840215872396,17.282598744098184,-0.127653,0.209623,0.175841,0.953333,0.850276,0.281753,-0.444574,-0.388789,0.905569,-0.169671,F,BuildB
0.301,0.061801,1.659501,2.640018,-43.14571076203686,-8.0431757966193,-1.2078587330366657,0.366071,0.069082,0.035563,-0.927338,0.987926,-0.01538,0.154162,0.116535,0.729454,-0.67403,0.108612,1.13318,2.818198,-2.385178292211485,-22.710070252215488,-20.21008398065307,0.014448,-0.197372,-0.176016,0.964289,0.860125,-0.345164,0.375562,0.333757,0.937619,0.097345,-0.035708,1.192752,2.787357,-17.568997212768426,21.704721119699087,16.93262181060295,-0.120958,0.206125,0.171339,0.955785,0.856311,0.277661,-0.435471,-0.377391,0.912024,-0.160585,F,BuildB
