Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f,Gender,Build Type
0.0,0.127115,1.816299,2.597069,18.837066758113988,15.909865801233762,-0.683649813958989,-0.161253,-0.137493,0.028476,-0.976874,0.96057,-0.011293,-0.27781,0.099978,0.946373,0.307218,1.665146,1.41819,4.632592,-24.302182270965147,51.530568570638,0.3155369583751153,-0.188393,0.425467,0.093921,0.88015,0.620313,0.005019,-0.784338,-0.32564,0.911373,-0.251708,1.627137,1.413316,4.663266,-26.34519362704062,17.47636727588317,-13.689475061002046,-0.241264,0.120024,-0.080323,0.959653,0.958285,-0.212079,-0.191605,0.096249,0.87068,-0.482342,M,BuildA
0.05,0.130004,1.817546,2.597744,18.29672742755318,16.54035458021624,-0.6773257143994412,-0.156496,-0.142939,0.028644,-0.976861,0.957496,-0.011224,-0.288229,0.100702,0.949377,0.29756,1.669123,1.424009,4.624813,-26.193664370247337,53.864771248054616,-2.2319693198234627,-0.210575,0.437139,0.085703,0.870186,0.603129,-0.034945,-0.796878,-0.333256,0.896627,-0.29155,1.633468,1.418406,4.657228,-29.1472099342943,19.29971453363104,-14.48967254442903,-0.266542,0.129655,-0.078483,0.951833,0.95406,-0.218523,-0.204981,0.08029,0.845592,-0.527757,M,BuildA
0.084,0.130985,1.817813,2.598082,18.37128109811592,16.619317409205287,-1.07626297817505,-0.156611,-0.144147,0.032244,-0.976553,0.956364,-0.017827,-0.291633,0.108126,0.948867,0.296581,1.67251,1.427637,4.617895,-27.130214786884135,55.99351563679451,-3.5773004201464658,-0.221244,0.44964,0.083258,0.861361,0.581784,-0.05553,-0.811446,-0.342391,0.888238,-0.30627,1.636766,1.422141,4.652637,-30.54552989111664,21.08782629211165,-15.03285077468834,-0.279833,0.141134,-0.076272,0.94655,0.948528,-0.223378,-0.224495,0.065402,0.831752,-0.551281,M,BuildA
0.117,0.132251,1.817754,2.59845,18.66702218738826,16.916162298403258,-1.5564597549364318,-0.158431,-0.147304,0.037109,-0.975615,0.953849,-0.025734,-0.299182,0.119084,0.947045,0.298202,1.677104,1.431368,4.608004,-28.311942175962994,59.12073232085886,-6.04250172485151,-0.237646,0.466482,0.076031,0.848609,0.553227,-0.092674,-0.82786,-0.350758,0.875487,-0.332403,1.643651,1.42514,4.645593,-32.434216373833486,23.823783476308805,-15.524719084062438,-0.297529,0.15947,-0.069781,0.93871,0.9394,-0.225903,-0.257868,0.036115,0.813214,-0.580843,M,BuildA
0.151,0.133828,1.817722,2.598972,19.07758343060594,17.406197188069086,-1.8129619709557565,-0.161426,-0.151795,0.040494,-0.9743,0.950637,-0.029899,-0.308861,0.127914,0.944604,0.302262,1.68186,1.435774,4.594431,-30.275865786724957,63.52358240141734,-9.381435289762956,-0.262845,0.488264,0.069885,0.829233,0.513428,-0.140773,-0.846507,-0.372578,0.852057,-0.367674,1.649403,1.428638,4.636131,-35.301625660884866,27.899757807879592,-15.494529933331206,-0.322554,0.187958,-0.052239,0.92623,0.923886,-0.218024,-0.314484,-0.024482,0.78646,-0.617156,M,BuildA
0.184,0.135306,1.817924,2.599612,19.626353577229793,17.917592466325498,-1.858613662750064,-0.165846,-0.156156,0.042324,-0.972789,0.947648,-0.03055,-0.317852,0.134141,0.941407,0.309449,1.685807,1.439781,4.57778,-32.86369851421969,69.34599284831857,-12.186917535416658,-0.289247,0.517879,0.076282,0.801448,0.451965,-0.177318,-0.874235,-0.421862,0.821035,-0.384623,1.654942,1.431637,4.624491,-38.81737058902655,33.20744231759136,-16.96153141797006,-0.354713,0.219601,-0.039379,0.907966,0.900449,-0.227301,-0.370845,-0.084281,0.745256,-0.661431,M,BuildA
0.218,0.137069,1.817501,2.600511,19.930918540985633,18.307057794456423,-2.0066511403876395,-0.168081,-0.159648,0.044552,-0.971739,0.945055,-0.032919,-0.325249,0.140254,0.939528,0.312436,1.688617,1.439621,4.569664,-35.41081175347782,76.04310984699113,-14.99345308386802,-0.314091,0.550508,0.087813,0.76849,0.37846,-0.210851,-0.901282,-0.480786,0.787272,-0.386067,1.616682,1.442762,4.615035,-42.36432958571616,39.40736895019644,-19.07251779071107,-0.38756,0.253674,-0.025291,0.885893,0.87002,-0.241438,-0.429853,-0.151818,0.698315,-0.699505,M,BuildA
0.25,0.138997,1.816862,2.601608,20.234965138032972,18.688062847577243,-1.8346958037541856,-0.170755,-0.162592,0.04407,-0.970806,0.943243,-0.030041,-0.330741,0.141095,0.937801,0.31721,1.69199,1.440261,4.546968,-37.21725270212011,83.70576205070084,-19.066747441118345,-0.339133,0.584239,0.093055,0.731433,0.300011,-0.260142,-0.91778,-0.532397,0.752659,-0.387373,1.621502,1.443166,4.598936,-45.55346943231328,46.50328828068002,-20.48598808760996,-0.414754,0.294934,-0.000244,0.86081,0.826028,-0.24507,-0.507561,-0.24423,0.655958,-0.714193,M,BuildA
0.284,0.140414,1.816004,2.602718,20.61092755469196,19.00032811151306,-1.9179051686957231,-0.1737,-0.165318,0.045763,-0.969744,0.941151,-0.031325,-0.336531,0.146188,0.935468,0.321759,1.694225,1.4392,4.522827,-38.26152486889738,91.07668207283632,-22.01379935389212,-0.354069,0.618071,0.103255,0.694234,0.214652,-0.294314,-0.931292,-0.581047,0.727947,-0.363976,1.626316,1.442308,4.581027,-47.801406880121355,53.98565560616028,-22.715056066141873,-0.435665,0.335737,0.019859,0.834914,0.773772,-0.259377,-0.577928,-0.325699,0.619603,-0.714152,M,BuildA
0.317,0.141788,1.814976,2.604345,20.896248545883303,19.16304618070422,-1.829004705426234,-0.17618,-0.166524,0.045658,-0.969095,0.94037,-0.029818,-0.338844,0.147171,0.933752,0.326264,1.695082,1.436479,4.496766,-38.40249287560482,97.30229817167664,-24.001860016430836,-0.359936,0.648267,0.111776,0.661591,0.134511,-0.318769,-0.93824,-0.614569,0.715905,-0.331338,1.630609,1.439898,4.561007,-48.70274002660077,60.94060868169111,-24.36000732806621,-0.444855,0.376598,0.038716,0.811652,0.71335,-0.272215,-0.64578,-0.397911,0.60121,-0.692974,M,BuildA
