Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f,Gender,Build Type
0.0,0.017448,1.382031,2.755178,57.13919751765661,-4.267475341088287,1.4838492629400306,-0.477431,0.038884,-0.029168,-0.877324,0.995275,0.014051,0.09608,-0.088309,0.542418,0.835454,-0.075696,1.029953,2.921039,-30.44506828251341,2.006735602927314,6.8717048069016995,-0.261044,0.0326,0.062409,0.962756,0.990085,0.10315,-0.095355,-0.13719,0.855922,-0.498574,0.140377,1.009249,2.966009,-18.47536942951641,8.328287394432252,-29.708493106437498,-0.17313,0.028232,-0.241101,0.954515,0.882147,-0.470045,0.029589,0.450494,0.823793,-0.344123,O,BuildB
0.05,0.018214,1.383277,2.754606,56.698548793603095,-3.9973838707170097,1.4125038017413114,-0.474142,0.036541,-0.027401,-0.879263,0.995828,0.013535,0.090242,-0.082837,0.548878,0.831788,-0.074612,1.021775,2.925787,-28.47846222147055,1.8349536384331295,3.032211222648039,-0.245443,0.022022,0.029579,0.96871,0.99728,0.046496,-0.057186,-0.068117,0.877766,-0.474223,0.146003,0.974289,2.976111,-3.173799772648971,10.129090540170983,-31.24376684284487,-0.050329,0.077556,-0.265779,0.95959,0.846693,-0.517884,-0.122092,0.502271,0.853657,-0.137815,O,BuildB
0.083,0.018712,1.383971,2.754349,56.3788497650272,-3.688359481364864,1.4883033224692803,-0.471735,0.034494,-0.026642,-0.880662,0.996201,0.014381,0.085891,-0.079469,0.553512,0.829041,-0.075042,1.012447,2.931496,-24.955080603338185,1.0187018795465808,2.1820838400437093,-0.215844,0.012792,0.020511,0.976129,0.998831,0.03452,-0.033828,-0.045565,0.905981,-0.420859,0.146999,0.94777,2.978646,6.790996494965634,9.931451502862238,-32.928234006238874,0.032097,0.099588,-0.286772,0.952268,0.815689,-0.539774,-0.208077,0.55256,0.833464,0.004011,O,BuildB
0.116,0.019301,1.384769,2.754019,56.163858562566546,-3.301891204882956,1.633391971006143,-0.470128,0.032123,-0.026131,-0.881626,0.996571,0.015872,0.081211,-0.07628,0.556593,0.827276,-0.077118,1.006141,2.934522,-22.340768476995425,-0.5500717368798682,4.273542941728514,-0.193766,0.002517,0.035649,0.980397,0.997446,0.068925,-0.01875,-0.070875,0.922368,-0.379755,0.146402,0.936216,2.978219,10.10610172447346,9.396595515540984,-33.797319613380886,0.060275,0.103584,-0.29548,0.947802,0.803924,-0.547626,-0.231974,0.5726,0.818117,0.053044,O,BuildB
0.15,0.019676,1.385848,2.753951,55.8513375300928,-3.062895155211053,1.705637023682711,-0.467755,0.030579,-0.025661,-0.882956,0.996813,0.016708,0.078005,-0.073922,0.561094,0.824445,-0.078435,1.001226,2.935516,-20.40581111825986,-1.9359454993910048,5.655302995815901,-0.177714,-0.007869,0.045556,0.982996,0.995726,0.09236,-0.000722,-0.086766,0.932685,-0.350102,0.144804,0.935584,2.976773,8.241282027538771,8.913068730032128,-30.619287808699063,0.048634,0.093667,-0.267942,0.957637,0.838867,-0.504072,-0.205459,0.522294,0.851683,0.042953,O,BuildB
0.185,0.019964,1.387366,2.754315,55.44136793899073,-2.9466934344244806,1.6959014076384082,-0.46462,0.02964,-0.025055,-0.884659,0.996987,0.016788,0.075725,-0.071873,0.567001,0.820575,-0.079577,0.998469,2.935512,-19.497192638852063,-2.97110274542052,5.530880884120955,-0.170304,-0.017354,0.04315,0.984293,0.995674,0.090856,0.019465,-0.079035,0.938269,-0.336756,0.142019,0.937878,2.974701,5.795397168158929,7.94643770298943,-27.061025571078552,0.032841,0.07908,-0.236508,0.967849,0.875621,-0.452614,-0.168609,0.463002,0.885971,0.026165,O,BuildB
0.216,0.020202,1.389016,2.7549,54.873402471379435,-2.853477158599615,1.640011206666736,-0.460262,0.028688,-0.024169,-0.88699,0.997186,0.016467,0.07314,-0.069283,0.57515,0.815109,-0.081077,0.997291,2.934678,-18.921847573477375,-3.937983158291902,6.494757344168875,-0.165934,-0.024531,0.050205,0.984553,0.993755,0.107,0.031643,-0.090718,0.939891,-0.329205,0.140312,0.940541,2.972155,4.5516741724962895,7.1378214339617,-26.39151068790839,0.024388,0.069605,-0.230063,0.970377,0.884453,-0.4431,-0.146308,0.44989,0.892953,0.015304,O,BuildB
0.25,0.02046,1.390706,2.755469,54.322300583552185,-2.71337171423768,1.5720171149735047,-0.456035,0.027324,-0.023009,-0.889245,0.997448,0.016,0.069582,-0.065843,0.583006,0.809796,-0.082393,0.997074,2.933312,-18.27647540049753,-4.72823976842104,8.681002092951097,-0.161309,-0.0286,0.068127,0.984134,0.989082,0.143319,0.034313,-0.124865,0.938676,-0.321397,0.139757,0.94255,2.969291,4.04629099533216,6.7526376140334285,-27.52355473454443,0.020229,0.065551,-0.239344,0.968508,0.876835,-0.460961,-0.136657,0.466265,0.884611,0.007805,O,BuildB
0.283,0.020691,1.392162,2.756024,53.82985583783942,-2.467477489000229,1.6076653893188035,-0.452248,0.025546,-0.022252,-0.891248,0.997705,0.016558,0.065663,-0.062771,0.589953,0.804994,-0.084142,0.997672,2.931674,-18.16791579388313,-5.405453163621972,12.560094058597713,-0.161853,-0.029032,0.100496,0.981255,0.978116,0.206622,0.024445,-0.187826,0.927409,-0.323473,0.140754,0.944593,2.967194,3.227373693421806,6.890082484245154,-27.853803963262443,0.012826,0.065067,-0.241796,0.968058,0.874602,-0.466477,-0.132179,0.469815,0.88274,-0.006633,O,BuildB
0.315,0.020795,1.393437,2.756668,53.42172891493393,-2.135573746913518,1.7291555636619071,-0.449108,0.023426,-0.021852,-0.892903,0.997947,0.017981,0.061462,-0.060065,0.595649,0.800996,-0.084664,0.997978,2.930151,-18.9829492655648,-5.3404538260604575,12.661427520895703,-0.168784,-0.027506,0.101004,0.980078,0.978083,0.207269,0.01982,-0.188699,0.92262,-0.3364,0.141253,0.948594,2.965868,0.9184358527731724,7.142323281289233,-24.75707277181564,-0.005539,0.062553,-0.214434,0.974718,0.900211,-0.418717,-0.119568,0.417331,0.907975,-0.037625,O,BuildB
