Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f,Gender,Build Type
0.0,0.022865,1.602335,2.777238,5.327802841299852,148.44157172543268,-0.1617127899677029,0.011282,0.961294,-0.045109,0.271574,-0.852241,-0.002809,-0.523142,0.046192,0.995676,-0.080598,0.036534,1.277977,2.595957,-49.51454860684582,156.27587276796066,-7.017541669953443,-0.14031,0.881764,0.39764,0.211396,-0.87125,-0.079321,-0.484389,-0.41556,0.644391,0.641927,0.214824,1.226539,2.748533,-28.71481359834724,118.52738722160734,44.3445488610864,0.196886,0.818938,0.384233,0.378076,-0.636589,0.613014,-0.467942,0.031936,0.627202,0.778202,M,BuildB
0.045,0.0165,1.611186,2.770686,0.7620233056896245,151.93829885056675,0.2970416930856739,0.004127,0.970137,-0.005823,0.242455,-0.882397,0.005185,-0.470477,0.010831,0.999898,-0.009296,0.032346,1.275067,2.594095,-48.94273915465208,155.45463403381527,-7.575991898193768,-0.146616,0.881608,0.391106,0.219788,-0.860394,-0.086595,-0.502218,-0.430436,0.65108,0.625156,0.207313,1.222033,2.738182,-27.83078840355609,120.8520635001388,43.25085293937196,0.200779,0.828517,0.370988,0.36826,-0.648145,0.605937,-0.461247,0.059457,0.644113,0.762617,M,BuildB
0.067,0.010742,1.616862,2.76803,-2.365376738028876,155.26164304032395,0.7695508135919227,0.002137,0.976587,0.021599,0.214024,-0.908379,0.013418,-0.417933,-0.005072,0.999058,0.043102,0.030123,1.274079,2.593059,-48.83499246043332,155.58894909376403,-8.00162366836244,-0.149278,0.881708,0.389622,0.22023,-0.85843,-0.091626,-0.504681,-0.434852,0.651821,0.621316,0.203767,1.220943,2.732458,-27.693400793126376,122.41191632041708,42.48935209934861,0.200881,0.834834,0.36494,0.359886,-0.660258,0.598078,-0.454271,0.07273,0.652931,0.753917,M,BuildB
0.101,0.004942,1.621109,2.76711,-4.587497173758697,158.64387759342836,1.099312430283106,0.002004,0.981922,0.041104,0.184756,-0.931722,0.019123,-0.362668,-0.011254,0.996613,0.081463,0.026757,1.273215,2.591948,-48.8938481846149,156.51979791716127,-9.18007152636885,-0.155264,0.881704,0.38907,0.217062,-0.857554,-0.10489,-0.503586,-0.442699,0.649036,0.618685,0.200355,1.220113,2.726079,-28.01252093781514,124.11458936318024,42.39876416478303,0.204222,0.840158,0.363753,0.346572,-0.676363,0.59529,-0.433778,0.091023,0.651955,0.752775,M,BuildB
0.134,3.1e-05,1.622998,2.767934,-5.662531473493119,161.2512038665644,1.093244096756187,0.001356,0.985473,0.050285,0.162214,-0.94737,0.018986,-0.319578,-0.013641,0.994939,0.099548,0.024491,1.273008,2.589779,-48.64306458450529,157.40240612292894,-10.012919119112285,-0.158367,0.883136,0.386753,0.213101,-0.859015,-0.114885,-0.498893,-0.444555,0.650684,0.615615,0.19754,1.219567,2.719667,-28.211740608112475,125.7575163459952,41.60061967778314,0.202673,0.8464,0.359784,0.336283,-0.691675,0.585063,-0.423422,0.101108,0.658959,0.745353,M,BuildB
0.167,-0.00198,1.624504,2.768196,-6.283824460521861,163.04445429493848,0.8767521543830713,-0.000524,0.987619,0.055335,0.146785,-0.956908,0.015209,-0.289993,-0.017281,0.993876,0.109146,0.022097,1.272713,2.587535,-47.864952333714456,158.56433842956253,-10.56576855773375,-0.15781,0.887318,0.381239,0.20596,-0.865353,-0.123014,-0.485831,-0.437095,0.659506,0.611555,0.195749,1.21926,2.713406,-27.98442248040082,127.37840781723716,40.843234410150295,0.203062,0.852533,0.353188,0.327431,-0.703109,0.577524,-0.414854,0.114945,0.668048,0.735187,M,BuildB
0.2,-0.003118,1.625511,2.769582,-6.648599245439029,164.0539830556249,0.4788247276893999,-0.003912,0.988692,0.058005,0.138232,-0.961753,0.008301,-0.273791,-0.023771,0.99324,0.113617,0.019282,1.273064,2.585436,-47.25819765417451,159.51936014650457,-11.143241475755586,-0.158452,0.890388,0.376753,0.200398,-0.869468,-0.131166,-0.476258,-0.433168,0.665901,0.607405,0.195026,1.219492,2.707542,-27.537834856795392,128.7322063033873,40.74659235898691,0.208326,0.856737,0.34744,0.319199,-0.709425,0.578766,-0.402177,0.135157,0.671772,0.728324,M,BuildB
0.234,-0.002985,1.626131,2.770973,-6.946624039299198,164.79299239925763,0.3004640720245607,-0.005422,0.989404,0.060397,0.131916,-0.965138,0.005205,-0.261692,-0.026664,0.992646,0.118084,0.015811,1.274279,2.584246,-47.436082568186336,160.52955250750108,-10.881549711952411,-0.153268,0.891838,0.379979,0.191705,-0.879517,-0.127692,-0.458416,-0.419067,0.664251,0.618994,0.194388,1.220647,2.702211,-27.33144829561778,130.02159560034207,40.62184703503752,0.212113,0.860611,0.343312,0.310634,-0.71703,0.578382,-0.389029,0.151804,0.67429,0.722695,M,BuildB
0.267,-0.002062,1.625844,2.772866,-7.006802677863958,165.40061346684715,0.1621934687266865,-0.006363,0.990052,0.060792,0.126736,-0.967795,0.002809,-0.251723,-0.028009,0.992528,0.118761,0.011722,1.276364,2.583328,-47.976743970329174,162.21954301110102,-10.64105307599026,-0.146259,0.892937,0.386844,0.177831,-0.893969,-0.123614,-0.430742,-0.398786,0.65792,0.638836,0.194259,1.223297,2.69708,-27.53957418049262,131.24857052076115,40.62187888407253,0.214958,0.863773,0.342467,0.300677,-0.726774,0.577293,-0.372201,0.165405,0.673019,0.720893,M,BuildB
0.3,-0.000926,1.625729,2.775318,-7.030240958464787,166.14205391044405,0.0693450254797427,-0.006797,0.990833,0.060937,0.120375,-0.970928,0.001201,-0.239371,-0.028141,0.992481,0.119121,0.006428,1.278658,2.582955,-48.36222186446757,164.94284178969357,-12.211871091102292,-0.149562,0.893552,0.391074,0.162041,-0.902748,-0.140544,-0.406563,-0.394023,0.649384,0.65042,0.193416,1.226474,2.693601,-28.314316543309488,132.5106938168738,40.942703959757594,0.218146,0.865941,0.346289,0.287476,-0.73954,0.576903,-0.346791,0.178704,0.664993,0.725155,M,BuildB
